frame_number,frame_index,timestamp_sec,timestamp_mmss,state_index,segment_index,segment_start_frame,segment_end_frame_exclusive,segment_length_frames,propagated_from_keyframe,visual_state_method,source,width,height,edge_pixels,edge_density,skeleton_pixels,skeleton_density,delaunay_points,delaunay_triangles,delaunay_edges,voronoi_vertices,voronoi_ridges,voronoi_enclosed_cells,image_enclosed_cells,graph_vertices,graph_edges_est,intersection_points,endpoints,veins,arteries,total_vein_length_px,total_artery_length_px,longest_vein_px,longest_artery_px,mean_vein_length_px,mean_artery_length_px,simulon_count,simulon_density,simulon_field_energy,simulon_entropy,simulon_cohesion,vein_to_artery_length_ratio,artery_to_vein_length_ratio,enclosure_total,vascular_total_length_px,artery_share_of_length,simulon_per_intersection,net_complexity_index,frame_fraction,time_bin_100
7021,7020,280.8,04:40.80,48,48,6845,7145,300,6845,segment-keyframe-propagated,clideo_editor_13d9c85214c64cfaaf58122f95277d19.mp4,1280,720,119010,0.12913411458333332,96261,0.10444986979166666,1600,3175,4774,3175,4774,1490,324,22662,100360,14367,8295,999,666,28953.0,63609.0,1280.0,2453.0,28.98198198198198,95.509009009009,16181,0.017557508680555556,1949.8440849609374,0.9587483262046506,0.9958281184814352,0.455171438004056,2.196974406797223,1814,92562.0,0.687204252284955,1.1262615716572701,0.4796104266909986,0.9286942717290647,93
7022,7021,280.84,04:40.84,48,48,6845,7145,300,6845,segment-keyframe-propagated,clideo_editor_13d9c85214c64cfaaf58122f95277d19.mp4,1280,720,119010,0.12913411458333332,96261,0.10444986979166666,1600,3175,4774,3175,4774,1490,324,22662,100360,14367,8295,999,666,28953.0,63609.0,1280.0,2453.0,28.98198198198198,95.509009009009,16181,0.017557508680555556,1949.8440849609374,0.9587483262046506,0.9958281184814352,0.455171438004056,2.196974406797223,1814,92562.0,0.687204252284955,1.1262615716572701,0.4796104266909986,0.9288265643603651,93
7023,7022,280.88,04:40.88,48,48,6845,7145,300,6845,segment-keyframe-propagated,clideo_editor_13d9c85214c64cfaaf58122f95277d19.mp4,1280,720,119010,0.12913411458333332,96261,0.10444986979166666,1600,3175,4774,3175,4774,1490,324,22662,100360,14367,8295,999,666,28953.0,63609.0,1280.0,2453.0,28.98198198198198,95.509009009009,16181,0.017557508680555556,1949.8440849609374,0.9587483262046506,0.9958281184814352,0.455171438004056,2.196974406797223,1814,92562.0,0.687204252284955,1.1262615716572701,0.4796104266909986,0.9289588569916656,93
7024,7023,280.92,04:40.92,48,48,6845,7145,300,6845,segment-keyframe-propagated,clideo_editor_13d9c85214c64cfaaf58122f95277d19.mp4,1280,720,119010,0.12913411458333332,96261,0.10444986979166666,1600,3175,4774,3175,4774,1490,324,22662,100360,14367,8295,999,666,28953.0,63609.0,1280.0,2453.0,28.98198198198198,95.509009009009,16181,0.017557508680555556,1949.8440849609374,0.9587483262046506,0.9958281184814352,0.455171438004056,2.196974406797223,1814,92562.0,0.687204252284955,1.1262615716572701,0.4796104266909986,0.929091149622966,93
7025,7024,280.96,04:40.96,48,48,6845,7145,300,6845,segment-keyframe-propagated,clideo_editor_13d9c85214c64cfaaf58122f95277d19.mp4,1280,720,119010,0.12913411458333332,96261,0.10444986979166666,1600,3175,4774,3175,4774,1490,324,22662,100360,14367,8295,999,666,28953.0,63609.0,1280.0,2453.0,28.98198198198198,95.509009009009,16181,0.017557508680555556,1949.8440849609374,0.9587483262046506,0.9958281184814352,0.455171438004056,2.196974406797223,1814,92562.0,0.687204252284955,1.1262615716572701,0.4796104266909986,0.9292234422542665,93
7026,7025,281.0,04:41.00,48,48,6845,7145,300,6845,segment-keyframe-propagated,clideo_editor_13d9c85214c64cfaaf58122f95277d19.mp4,1280,720,119010,0.12913411458333332,96261,0.10444986979166666,1600,3175,4774,3175,4774,1490,324,22662,100360,14367,8295,999,666,28953.0,63609.0,1280.0,2453.0,28.98198198198198,95.509009009009,16181,0.017557508680555556,1949.8440849609374,0.9587483262046506,0.9958281184814352,0.455171438004056,2.196974406797223,1814,92562.0,0.687204252284955,1.1262615716572701,0.4796104266909986,0.9293557348855669,93
7027,7026,281.04,04:41.04,48,48,6845,7145,300,6845,segment-keyframe-propagated,clideo_editor_13d9c85214c64cfaaf58122f95277d19.mp4,1280,720,119010,0.12913411458333332,96261,0.10444986979166666,1600,3175,4774,3175,4774,1490,324,22662,100360,14367,8295,999,666,28953.0,63609.0,1280.0,2453.0,28.98198198198198,95.509009009009,16181,0.017557508680555556,1949.8440849609374,0.9587483262046506,0.9958281184814352,0.455171438004056,2.196974406797223,1814,92562.0,0.687204252284955,1.1262615716572701,0.4796104266909986,0.9294880275168673,93
7028,7027,281.08,04:41.08,48,48,6845,7145,300,6845,segment-keyframe-propagated,clideo_editor_13d9c85214c64cfaaf58122f95277d19.mp4,1280,720,119010,0.12913411458333332,96261,0.10444986979166666,1600,3175,4774,3175,4774,1490,324,22662,100360,14367,8295,999,666,28953.0,63609.0,1280.0,2453.0,28.98198198198198,95.509009009009,16181,0.017557508680555556,1949.8440849609374,0.9587483262046506,0.9958281184814352,0.455171438004056,2.196974406797223,1814,92562.0,0.687204252284955,1.1262615716572701,0.4796104266909986,0.9296203201481678,93
7029,7028,281.12,04:41.12,48,48,6845,7145,300,6845,segment-keyframe-propagated,clideo_editor_13d9c85214c64cfaaf58122f95277d19.mp4,1280,720,119010,0.12913411458333332,96261,0.10444986979166666,1600,3175,4774,3175,4774,1490,324,22662,100360,14367,8295,999,666,28953.0,63609.0,1280.0,2453.0,28.98198198198198,95.509009009009,16181,0.017557508680555556,1949.8440849609374,0.9587483262046506,0.9958281184814352,0.455171438004056,2.196974406797223,1814,92562.0,0.687204252284955,1.1262615716572701,0.4796104266909986,0.9297526127794682,93
7030,7029,281.16,04:41.16,48,48,6845,7145,300,6845,segment-keyframe-propagated,clideo_editor_13d9c85214c64cfaaf58122f95277d19.mp4,1280,720,119010,0.12913411458333332,96261,0.10444986979166666,1600,3175,4774,3175,4774,1490,324,22662,100360,14367,8295,999,666,28953.0,63609.0,1280.0,2453.0,28.98198198198198,95.509009009009,16181,0.017557508680555556,1949.8440849609374,0.9587483262046506,0.9958281184814352,0.455171438004056,2.196974406797223,1814,92562.0,0.687204252284955,1.1262615716572701,0.4796104266909986,0.9298849054107686,93
7031,7030,281.2,04:41.20,48,48,6845,7145,300,6845,segment-keyframe-propagated,clideo_editor_13d9c85214c64cfaaf58122f95277d19.mp4,1280,720,119010,0.12913411458333332,96261,0.10444986979166666,1600,3175,4774,3175,4774,1490,324,22662,100360,14367,8295,999,666,28953.0,63609.0,1280.0,2453.0,28.98198198198198,95.509009009009,16181,0.017557508680555556,1949.8440849609374,0.9587483262046506,0.9958281184814352,0.455171438004056,2.196974406797223,1814,92562.0,0.687204252284955,1.1262615716572701,0.4796104266909986,0.9300171980420691,94
7032,7031,281.24,04:41.24,48,48,6845,7145,300,6845,segment-keyframe-propagated,clideo_editor_13d9c85214c64cfaaf58122f95277d19.mp4,1280,720,119010,0.12913411458333332,96261,0.10444986979166666,1600,3175,4774,3175,4774,1490,324,22662,100360,14367,8295,999,666,28953.0,63609.0,1280.0,2453.0,28.98198198198198,95.509009009009,16181,0.017557508680555556,1949.8440849609374,0.9587483262046506,0.9958281184814352,0.455171438004056,2.196974406797223,1814,92562.0,0.687204252284955,1.1262615716572701,0.4796104266909986,0.9301494906733695,94
7033,7032,281.28,04:41.28,48,48,6845,7145,300,6845,segment-keyframe-propagated,clideo_editor_13d9c85214c64cfaaf58122f95277d19.mp4,1280,720,119010,0.12913411458333332,96261,0.10444986979166666,1600,3175,4774,3175,4774,1490,324,22662,100360,14367,8295,999,666,28953.0,63609.0,1280.0,2453.0,28.98198198198198,95.509009009009,16181,0.017557508680555556,1949.8440849609374,0.9587483262046506,0.9958281184814352,0.455171438004056,2.196974406797223,1814,92562.0,0.687204252284955,1.1262615716572701,0.4796104266909986,0.9302817833046699,94
7034,7033,281.32,04:41.32,48,48,6845,7145,300,6845,segment-keyframe-propagated,clideo_editor_13d9c85214c64cfaaf58122f95277d19.mp4,1280,720,119010,0.12913411458333332,96261,0.10444986979166666,1600,3175,4774,3175,4774,1490,324,22662,100360,14367,8295,999,666,28953.0,63609.0,1280.0,2453.0,28.98198198198198,95.509009009009,16181,0.017557508680555556,1949.8440849609374,0.9587483262046506,0.9958281184814352,0.455171438004056,2.196974406797223,1814,92562.0,0.687204252284955,1.1262615716572701,0.4796104266909986,0.9304140759359704,94
7035,7034,281.36,04:41.36,48,48,6845,7145,300,6845,segment-keyframe-propagated,clideo_editor_13d9c85214c64cfaaf58122f95277d19.mp4,1280,720,119010,0.12913411458333332,96261,0.10444986979166666,1600,3175,4774,3175,4774,1490,324,22662,100360,14367,8295,999,666,28953.0,63609.0,1280.0,2453.0,28.98198198198198,95.509009009009,16181,0.017557508680555556,1949.8440849609374,0.9587483262046506,0.9958281184814352,0.455171438004056,2.196974406797223,1814,92562.0,0.687204252284955,1.1262615716572701,0.4796104266909986,0.9305463685672708,94
7036,7035,281.4,04:41.40,48,48,6845,7145,300,6845,segment-keyframe-propagated,clideo_editor_13d9c85214c64cfaaf58122f95277d19.mp4,1280,720,119010,0.12913411458333332,96261,0.10444986979166666,1600,3175,4774,3175,4774,1490,324,22662,100360,14367,8295,999,666,28953.0,63609.0,1280.0,2453.0,28.98198198198198,95.509009009009,16181,0.017557508680555556,1949.8440849609374,0.9587483262046506,0.9958281184814352,0.455171438004056,2.196974406797223,1814,92562.0,0.687204252284955,1.1262615716572701,0.4796104266909986,0.9306786611985712,94
7037,7036,281.44,04:41.44,48,48,6845,7145,300,6845,segment-keyframe-propagated,clideo_editor_13d9c85214c64cfaaf58122f95277d19.mp4,1280,720,119010,0.12913411458333332,96261,0.10444986979166666,1600,3175,4774,3175,4774,1490,324,22662,100360,14367,8295,999,666,28953.0,63609.0,1280.0,2453.0,28.98198198198198,95.509009009009,16181,0.017557508680555556,1949.8440849609374,0.9587483262046506,0.9958281184814352,0.455171438004056,2.196974406797223,1814,92562.0,0.687204252284955,1.1262615716572701,0.4796104266909986,0.9308109538298717,94
7038,7037,281.48,04:41.48,48,48,6845,7145,300,6845,segment-keyframe-propagated,clideo_editor_13d9c85214c64cfaaf58122f95277d19.mp4,1280,720,119010,0.12913411458333332,96261,0.10444986979166666,1600,3175,4774,3175,4774,1490,324,22662,100360,14367,8295,999,666,28953.0,63609.0,1280.0,2453.0,28.98198198198198,95.509009009009,16181,0.017557508680555556,1949.8440849609374,0.9587483262046506,0.9958281184814352,0.455171438004056,2.196974406797223,1814,92562.0,0.687204252284955,1.1262615716572701,0.4796104266909986,0.9309432464611721,94
7039,7038,281.52,04:41.52,48,48,6845,7145,300,6845,segment-keyframe-propagated,clideo_editor_13d9c85214c64cfaaf58122f95277d19.mp4,1280,720,119010,0.12913411458333332,96261,0.10444986979166666,1600,3175,4774,3175,4774,1490,324,22662,100360,14367,8295,999,666,28953.0,63609.0,1280.0,2453.0,28.98198198198198,95.509009009009,16181,0.017557508680555556,1949.8440849609374,0.9587483262046506,0.9958281184814352,0.455171438004056,2.196974406797223,1814,92562.0,0.687204252284955,1.1262615716572701,0.4796104266909986,0.9310755390924725,94
7040,7039,281.56,04:41.56,48,48,6845,7145,300,6845,segment-keyframe-propagated,clideo_editor_13d9c85214c64cfaaf58122f95277d19.mp4,1280,720,119010,0.12913411458333332,96261,0.10444986979166666,1600,3175,4774,3175,4774,1490,324,22662,100360,14367,8295,999,666,28953.0,63609.0,1280.0,2453.0,28.98198198198198,95.509009009009,16181,0.017557508680555556,1949.8440849609374,0.9587483262046506,0.9958281184814352,0.455171438004056,2.196974406797223,1814,92562.0,0.687204252284955,1.1262615716572701,0.4796104266909986,0.931207831723773,94
7041,7040,281.6,04:41.60,48,48,6845,7145,300,6845,segment-keyframe-propagated,clideo_editor_13d9c85214c64cfaaf58122f95277d19.mp4,1280,720,119010,0.12913411458333332,96261,0.10444986979166666,1600,3175,4774,3175,4774,1490,324,22662,100360,14367,8295,999,666,28953.0,63609.0,1280.0,2453.0,28.98198198198198,95.509009009009,16181,0.017557508680555556,1949.8440849609374,0.9587483262046506,0.9958281184814352,0.455171438004056,2.196974406797223,1814,92562.0,0.687204252284955,1.1262615716572701,0.4796104266909986,0.9313401243550734,94
7042,7041,281.64,04:41.64,48,48,6845,7145,300,6845,segment-keyframe-propagated,clideo_editor_13d9c85214c64cfaaf58122f95277d19.mp4,1280,720,119010,0.12913411458333332,96261,0.10444986979166666,1600,3175,4774,3175,4774,1490,324,22662,100360,14367,8295,999,666,28953.0,63609.0,1280.0,2453.0,28.98198198198198,95.509009009009,16181,0.017557508680555556,1949.8440849609374,0.9587483262046506,0.9958281184814352,0.455171438004056,2.196974406797223,1814,92562.0,0.687204252284955,1.1262615716572701,0.4796104266909986,0.9314724169863738,94
7043,7042,281.68,04:41.68,48,48,6845,7145,300,6845,segment-keyframe-propagated,clideo_editor_13d9c85214c64cfaaf58122f95277d19.mp4,1280,720,119010,0.12913411458333332,96261,0.10444986979166666,1600,3175,4774,3175,4774,1490,324,22662,100360,14367,8295,999,666,28953.0,63609.0,1280.0,2453.0,28.98198198198198,95.509009009009,16181,0.017557508680555556,1949.8440849609374,0.9587483262046506,0.9958281184814352,0.455171438004056,2.196974406797223,1814,92562.0,0.687204252284955,1.1262615716572701,0.4796104266909986,0.9316047096176743,94
7044,7043,281.72,04:41.72,48,48,6845,7145,300,6845,segment-keyframe-propagated,clideo_editor_13d9c85214c64cfaaf58122f95277d19.mp4,1280,720,119010,0.12913411458333332,96261,0.10444986979166666,1600,3175,4774,3175,4774,1490,324,22662,100360,14367,8295,999,666,28953.0,63609.0,1280.0,2453.0,28.98198198198198,95.509009009009,16181,0.017557508680555556,1949.8440849609374,0.9587483262046506,0.9958281184814352,0.455171438004056,2.196974406797223,1814,92562.0,0.687204252284955,1.1262615716572701,0.4796104266909986,0.9317370022489747,94
7045,7044,281.76,04:41.76,48,48,6845,7145,300,6845,segment-keyframe-propagated,clideo_editor_13d9c85214c64cfaaf58122f95277d19.mp4,1280,720,119010,0.12913411458333332,96261,0.10444986979166666,1600,3175,4774,3175,4774,1490,324,22662,100360,14367,8295,999,666,28953.0,63609.0,1280.0,2453.0,28.98198198198198,95.509009009009,16181,0.017557508680555556,1949.8440849609374,0.9587483262046506,0.9958281184814352,0.455171438004056,2.196974406797223,1814,92562.0,0.687204252284955,1.1262615716572701,0.4796104266909986,0.9318692948802751,94
7046,7045,281.8,04:41.80,48,48,6845,7145,300,6845,segment-keyframe-propagated,clideo_editor_13d9c85214c64cfaaf58122f95277d19.mp4,1280,720,119010,0.12913411458333332,96261,0.10444986979166666,1600,3175,4774,3175,4774,1490,324,22662,100360,14367,8295,999,666,28953.0,63609.0,1280.0,2453.0,28.98198198198198,95.509009009009,16181,0.017557508680555556,1949.8440849609374,0.9587483262046506,0.9958281184814352,0.455171438004056,2.196974406797223,1814,92562.0,0.687204252284955,1.1262615716572701,0.4796104266909986,0.9320015875115756,94
7047,7046,281.84,04:41.84,48,48,6845,7145,300,6845,segment-keyframe-propagated,clideo_editor_13d9c85214c64cfaaf58122f95277d19.mp4,1280,720,119010,0.12913411458333332,96261,0.10444986979166666,1600,3175,4774,3175,4774,1490,324,22662,100360,14367,8295,999,666,28953.0,63609.0,1280.0,2453.0,28.98198198198198,95.509009009009,16181,0.017557508680555556,1949.8440849609374,0.9587483262046506,0.9958281184814352,0.455171438004056,2.196974406797223,1814,92562.0,0.687204252284955,1.1262615716572701,0.4796104266909986,0.932133880142876,94
7048,7047,281.88,04:41.88,48,48,6845,7145,300,6845,segment-keyframe-propagated,clideo_editor_13d9c85214c64cfaaf58122f95277d19.mp4,1280,720,119010,0.12913411458333332,96261,0.10444986979166666,1600,3175,4774,3175,4774,1490,324,22662,100360,14367,8295,999,666,28953.0,63609.0,1280.0,2453.0,28.98198198198198,95.509009009009,16181,0.017557508680555556,1949.8440849609374,0.9587483262046506,0.9958281184814352,0.455171438004056,2.196974406797223,1814,92562.0,0.687204252284955,1.1262615716572701,0.4796104266909986,0.9322661727741764,94
7049,7048,281.92,04:41.92,48,48,6845,7145,300,6845,segment-keyframe-propagated,clideo_editor_13d9c85214c64cfaaf58122f95277d19.mp4,1280,720,119010,0.12913411458333332,96261,0.10444986979166666,1600,3175,4774,3175,4774,1490,324,22662,100360,14367,8295,999,666,28953.0,63609.0,1280.0,2453.0,28.98198198198198,95.509009009009,16181,0.017557508680555556,1949.8440849609374,0.9587483262046506,0.9958281184814352,0.455171438004056,2.196974406797223,1814,92562.0,0.687204252284955,1.1262615716572701,0.4796104266909986,0.9323984654054769,94
7050,7049,281.96,04:41.96,48,48,6845,7145,300,6845,segment-keyframe-propagated,clideo_editor_13d9c85214c64cfaaf58122f95277d19.mp4,1280,720,119010,0.12913411458333332,96261,0.10444986979166666,1600,3175,4774,3175,4774,1490,324,22662,100360,14367,8295,999,666,28953.0,63609.0,1280.0,2453.0,28.98198198198198,95.509009009009,16181,0.017557508680555556,1949.8440849609374,0.9587483262046506,0.9958281184814352,0.455171438004056,2.196974406797223,1814,92562.0,0.687204252284955,1.1262615716572701,0.4796104266909986,0.9325307580367773,94
7051,7050,282.0,04:42.00,48,48,6845,7145,300,6845,segment-keyframe-propagated,clideo_editor_13d9c85214c64cfaaf58122f95277d19.mp4,1280,720,119010,0.12913411458333332,96261,0.10444986979166666,1600,3175,4774,3175,4774,1490,324,22662,100360,14367,8295,999,666,28953.0,63609.0,1280.0,2453.0,28.98198198198198,95.509009009009,16181,0.017557508680555556,1949.8440849609374,0.9587483262046506,0.9958281184814352,0.455171438004056,2.196974406797223,1814,92562.0,0.687204252284955,1.1262615716572701,0.4796104266909986,0.9326630506680778,94
7052,7051,282.04,04:42.04,48,48,6845,7145,300,6845,segment-keyframe-propagated,clideo_editor_13d9c85214c64cfaaf58122f95277d19.mp4,1280,720,119010,0.12913411458333332,96261,0.10444986979166666,1600,3175,4774,3175,4774,1490,324,22662,100360,14367,8295,999,666,28953.0,63609.0,1280.0,2453.0,28.98198198198198,95.509009009009,16181,0.017557508680555556,1949.8440849609374,0.9587483262046506,0.9958281184814352,0.455171438004056,2.196974406797223,1814,92562.0,0.687204252284955,1.1262615716572701,0.4796104266909986,0.9327953432993782,94
7053,7052,282.08,04:42.08,48,48,6845,7145,300,6845,segment-keyframe-propagated,clideo_editor_13d9c85214c64cfaaf58122f95277d19.mp4,1280,720,119010,0.12913411458333332,96261,0.10444986979166666,1600,3175,4774,3175,4774,1490,324,22662,100360,14367,8295,999,666,28953.0,63609.0,1280.0,2453.0,28.98198198198198,95.509009009009,16181,0.017557508680555556,1949.8440849609374,0.9587483262046506,0.9958281184814352,0.455171438004056,2.196974406797223,1814,92562.0,0.687204252284955,1.1262615716572701,0.4796104266909986,0.9329276359306786,94
7054,7053,282.12,04:42.12,48,48,6845,7145,300,6845,segment-keyframe-propagated,clideo_editor_13d9c85214c64cfaaf58122f95277d19.mp4,1280,720,119010,0.12913411458333332,96261,0.10444986979166666,1600,3175,4774,3175,4774,1490,324,22662,100360,14367,8295,999,666,28953.0,63609.0,1280.0,2453.0,28.98198198198198,95.509009009009,16181,0.017557508680555556,1949.8440849609374,0.9587483262046506,0.9958281184814352,0.455171438004056,2.196974406797223,1814,92562.0,0.687204252284955,1.1262615716572701,0.4796104266909986,0.9330599285619791,94
7055,7054,282.16,04:42.16,48,48,6845,7145,300,6845,segment-keyframe-propagated,clideo_editor_13d9c85214c64cfaaf58122f95277d19.mp4,1280,720,119010,0.12913411458333332,96261,0.10444986979166666,1600,3175,4774,3175,4774,1490,324,22662,100360,14367,8295,999,666,28953.0,63609.0,1280.0,2453.0,28.98198198198198,95.509009009009,16181,0.017557508680555556,1949.8440849609374,0.9587483262046506,0.9958281184814352,0.455171438004056,2.196974406797223,1814,92562.0,0.687204252284955,1.1262615716572701,0.4796104266909986,0.9331922211932795,94
7056,7055,282.2,04:42.20,48,48,6845,7145,300,6845,segment-keyframe-propagated,clideo_editor_13d9c85214c64cfaaf58122f95277d19.mp4,1280,720,119010,0.12913411458333332,96261,0.10444986979166666,1600,3175,4774,3175,4774,1490,324,22662,100360,14367,8295,999,666,28953.0,63609.0,1280.0,2453.0,28.98198198198198,95.509009009009,16181,0.017557508680555556,1949.8440849609374,0.9587483262046506,0.9958281184814352,0.455171438004056,2.196974406797223,1814,92562.0,0.687204252284955,1.1262615716572701,0.4796104266909986,0.9333245138245799,94
7057,7056,282.24,04:42.24,48,48,6845,7145,300,6845,segment-keyframe-propagated,clideo_editor_13d9c85214c64cfaaf58122f95277d19.mp4,1280,720,119010,0.12913411458333332,96261,0.10444986979166666,1600,3175,4774,3175,4774,1490,324,22662,100360,14367,8295,999,666,28953.0,63609.0,1280.0,2453.0,28.98198198198198,95.509009009009,16181,0.017557508680555556,1949.8440849609374,0.9587483262046506,0.9958281184814352,0.455171438004056,2.196974406797223,1814,92562.0,0.687204252284955,1.1262615716572701,0.4796104266909986,0.9334568064558804,94
7058,7057,282.28,04:42.28,48,48,6845,7145,300,6845,segment-keyframe-propagated,clideo_editor_13d9c85214c64cfaaf58122f95277d19.mp4,1280,720,119010,0.12913411458333332,96261,0.10444986979166666,1600,3175,4774,3175,4774,1490,324,22662,100360,14367,8295,999,666,28953.0,63609.0,1280.0,2453.0,28.98198198198198,95.509009009009,16181,0.017557508680555556,1949.8440849609374,0.9587483262046506,0.9958281184814352,0.455171438004056,2.196974406797223,1814,92562.0,0.687204252284955,1.1262615716572701,0.4796104266909986,0.9335890990871808,94
7059,7058,282.32,04:42.32,48,48,6845,7145,300,6845,segment-keyframe-propagated,clideo_editor_13d9c85214c64cfaaf58122f95277d19.mp4,1280,720,119010,0.12913411458333332,96261,0.10444986979166666,1600,3175,4774,3175,4774,1490,324,22662,100360,14367,8295,999,666,28953.0,63609.0,1280.0,2453.0,28.98198198198198,95.509009009009,16181,0.017557508680555556,1949.8440849609374,0.9587483262046506,0.9958281184814352,0.455171438004056,2.196974406797223,1814,92562.0,0.687204252284955,1.1262615716572701,0.4796104266909986,0.9337213917184812,94
7060,7059,282.36,04:42.36,48,48,6845,7145,300,6845,segment-keyframe-propagated,clideo_editor_13d9c85214c64cfaaf58122f95277d19.mp4,1280,720,119010,0.12913411458333332,96261,0.10444986979166666,1600,3175,4774,3175,4774,1490,324,22662,100360,14367,8295,999,666,28953.0,63609.0,1280.0,2453.0,28.98198198198198,95.509009009009,16181,0.017557508680555556,1949.8440849609374,0.9587483262046506,0.9958281184814352,0.455171438004056,2.196974406797223,1814,92562.0,0.687204252284955,1.1262615716572701,0.4796104266909986,0.9338536843497817,94
7061,7060,282.4,04:42.40,48,48,6845,7145,300,6845,segment-keyframe-propagated,clideo_editor_13d9c85214c64cfaaf58122f95277d19.mp4,1280,720,119010,0.12913411458333332,96261,0.10444986979166666,1600,3175,4774,3175,4774,1490,324,22662,100360,14367,8295,999,666,28953.0,63609.0,1280.0,2453.0,28.98198198198198,95.509009009009,16181,0.017557508680555556,1949.8440849609374,0.9587483262046506,0.9958281184814352,0.455171438004056,2.196974406797223,1814,92562.0,0.687204252284955,1.1262615716572701,0.4796104266909986,0.9339859769810821,94
7062,7061,282.44,04:42.44,48,48,6845,7145,300,6845,segment-keyframe-propagated,clideo_editor_13d9c85214c64cfaaf58122f95277d19.mp4,1280,720,119010,0.12913411458333332,96261,0.10444986979166666,1600,3175,4774,3175,4774,1490,324,22662,100360,14367,8295,999,666,28953.0,63609.0,1280.0,2453.0,28.98198198198198,95.509009009009,16181,0.017557508680555556,1949.8440849609374,0.9587483262046506,0.9958281184814352,0.455171438004056,2.196974406797223,1814,92562.0,0.687204252284955,1.1262615716572701,0.4796104266909986,0.9341182696123826,94
7063,7062,282.48,04:42.48,48,48,6845,7145,300,6845,segment-keyframe-propagated,clideo_editor_13d9c85214c64cfaaf58122f95277d19.mp4,1280,720,119010,0.12913411458333332,96261,0.10444986979166666,1600,3175,4774,3175,4774,1490,324,22662,100360,14367,8295,999,666,28953.0,63609.0,1280.0,2453.0,28.98198198198198,95.509009009009,16181,0.017557508680555556,1949.8440849609374,0.9587483262046506,0.9958281184814352,0.455171438004056,2.196974406797223,1814,92562.0,0.687204252284955,1.1262615716572701,0.4796104266909986,0.9342505622436831,94
7064,7063,282.52,04:42.52,48,48,6845,7145,300,6845,segment-keyframe-propagated,clideo_editor_13d9c85214c64cfaaf58122f95277d19.mp4,1280,720,119010,0.12913411458333332,96261,0.10444986979166666,1600,3175,4774,3175,4774,1490,324,22662,100360,14367,8295,999,666,28953.0,63609.0,1280.0,2453.0,28.98198198198198,95.509009009009,16181,0.017557508680555556,1949.8440849609374,0.9587483262046506,0.9958281184814352,0.455171438004056,2.196974406797223,1814,92562.0,0.687204252284955,1.1262615716572701,0.4796104266909986,0.9343828548749835,94
7065,7064,282.56,04:42.56,48,48,6845,7145,300,6845,segment-keyframe-propagated,clideo_editor_13d9c85214c64cfaaf58122f95277d19.mp4,1280,720,119010,0.12913411458333332,96261,0.10444986979166666,1600,3175,4774,3175,4774,1490,324,22662,100360,14367,8295,999,666,28953.0,63609.0,1280.0,2453.0,28.98198198198198,95.509009009009,16181,0.017557508680555556,1949.8440849609374,0.9587483262046506,0.9958281184814352,0.455171438004056,2.196974406797223,1814,92562.0,0.687204252284955,1.1262615716572701,0.4796104266909986,0.934515147506284,94
7066,7065,282.6,04:42.60,48,48,6845,7145,300,6845,segment-keyframe-propagated,clideo_editor_13d9c85214c64cfaaf58122f95277d19.mp4,1280,720,119010,0.12913411458333332,96261,0.10444986979166666,1600,3175,4774,3175,4774,1490,324,22662,100360,14367,8295,999,666,28953.0,63609.0,1280.0,2453.0,28.98198198198198,95.509009009009,16181,0.017557508680555556,1949.8440849609374,0.9587483262046506,0.9958281184814352,0.455171438004056,2.196974406797223,1814,92562.0,0.687204252284955,1.1262615716572701,0.4796104266909986,0.9346474401375844,94
7067,7066,282.64,04:42.64,48,48,6845,7145,300,6845,segment-keyframe-propagated,clideo_editor_13d9c85214c64cfaaf58122f95277d19.mp4,1280,720,119010,0.12913411458333332,96261,0.10444986979166666,1600,3175,4774,3175,4774,1490,324,22662,100360,14367,8295,999,666,28953.0,63609.0,1280.0,2453.0,28.98198198198198,95.509009009009,16181,0.017557508680555556,1949.8440849609374,0.9587483262046506,0.9958281184814352,0.455171438004056,2.196974406797223,1814,92562.0,0.687204252284955,1.1262615716572701,0.4796104266909986,0.9347797327688848,94
7068,7067,282.68,04:42.68,48,48,6845,7145,300,6845,segment-keyframe-propagated,clideo_editor_13d9c85214c64cfaaf58122f95277d19.mp4,1280,720,119010,0.12913411458333332,96261,0.10444986979166666,1600,3175,4774,3175,4774,1490,324,22662,100360,14367,8295,999,666,28953.0,63609.0,1280.0,2453.0,28.98198198198198,95.509009009009,16181,0.017557508680555556,1949.8440849609374,0.9587483262046506,0.9958281184814352,0.455171438004056,2.196974406797223,1814,92562.0,0.687204252284955,1.1262615716572701,0.4796104266909986,0.9349120254001853,94
7069,7068,282.72,04:42.72,48,48,6845,7145,300,6845,segment-keyframe-propagated,clideo_editor_13d9c85214c64cfaaf58122f95277d19.mp4,1280,720,119010,0.12913411458333332,96261,0.10444986979166666,1600,3175,4774,3175,4774,1490,324,22662,100360,14367,8295,999,666,28953.0,63609.0,1280.0,2453.0,28.98198198198198,95.509009009009,16181,0.017557508680555556,1949.8440849609374,0.9587483262046506,0.9958281184814352,0.455171438004056,2.196974406797223,1814,92562.0,0.687204252284955,1.1262615716572701,0.4796104266909986,0.9350443180314857,94
